utrials.thisRepN,utrials.thisTrialN,utrials.thisN,utrials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,uIntrotext.started,uenter_resp.started,uenter_resp.keys,uenter_resp.rt,ukey_resp.started,Q.started,W.started,O.started,P.started,ukey_resp.keys,ukey_resp.rt,sad1.started,text_3.started,sad1.stopped,text_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text.started,enterresp.started,enterresp.keys,enterresp.rt,Optionq.started,optionw.started,optiono.started,Optionp.started,key_resp.started,Ql.started,Wl.started,Ol.started,Pl.started,key_resp.keys,key_resp.rt,clk.started,clk.stopped,sad.started,text_2.started,sad.stopped,text_2.stopped,text_9.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Optionq.stopped,optionw.stopped,optiono.stopped,Optionp.stopped,key_resp.stopped,Ql.stopped,Wl.stopped,Ol.stopped,Pl.stopped,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
72,0,72,0,,,,,,,,,,,,,,,,,62.156719900202006,62.156719900202006,62.156719900202006,62.156719900202006,62.156719900202006,q,0.10865739989094436,62.27494820021093,62.27494820021093,62.67692930018529,62.67692930018529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
73,0,73,0,,,,,,,,,,,,,,,,,62.67692930018529,62.67692930018529,62.67692930018529,62.67692930018529,62.67692930018529,o,0.07463019993156195,62.7619633001741,62.7619633001741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
74,0,74,0,,,,,,,,,,,,,,,,,63.17056060000323,63.17056060000323,63.17056060000323,63.17056060000323,63.17056060000323,w,0.0621032000053674,63.242935500107706,63.242935500107706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
75,0,75,0,,,,,,,,,,,,,,,,,63.64905710006133,63.64905710006133,63.64905710006133,63.64905710006133,63.64905710006133,p,0.04443160002119839,63.706121100112796,63.706121100112796,64.10823600017466,64.10823600017466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
76,0,76,0,,,,,,,,,,,,,,,,,64.10823600017466,64.10823600017466,64.10823600017466,64.10823600017466,64.10823600017466,o,0.38403229997493327,64.5054770000279,64.5054770000279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
77,0,77,0,,,,,,,,,,,,,,,,,64.91328760003671,64.91328760003671,64.91328760003671,64.91328760003671,64.91328760003671,w,0.15215119998902082,65.07351760007441,65.07351760007441,65.47595410002396,65.47595410002396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
78,0,78,0,,,,,,,,,,,,,,,,,65.47595410002396,65.47595410002396,65.47595410002396,65.47595410002396,65.47595410002396,p,0.03906469978392124,65.52506690006703,65.52506690006703,65.92710810014978,65.92710810014978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
79,0,79,0,0,0,0,0,,,,,,,,,,,,,65.92710810014978,65.92710810014978,65.92710810014978,65.92710810014978,65.92710810014978,o,0.48104190011508763,66.42194740008563,66.42194740008563,,,66.83572940016165,66.83572940016165,space,11.594038299983367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
80,0,80,0,,,,,,,,,,,,,,,,,78.44149970007129,78.44149970007129,78.44149970007129,78.44149970007129,78.44149970007129,q,0.4849330000579357,78.93492490006611,78.93492490006611,79.33650120021775,79.33650120021775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
81,0,81,0,,,,,,,,,,,,,,,,,79.33650120021775,79.33650120021775,79.33650120021775,79.33650120021775,79.33650120021775,p,0.1324935001321137,79.47806640015915,79.47806640015915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
82,0,82,0,,,,,,,,,,,,,,,,,79.88566200016066,79.88566200016066,79.88566200016066,79.88566200016066,79.88566200016066,w,0.06001700018532574,79.95630960003473,79.95630960003473,80.35800310014747,80.35800310014747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
83,0,83,0,,,,,,,,,,,,,,,,,80.35800310014747,80.35800310014747,80.35800310014747,80.35800310014747,80.35800310014747,p,0.020192000083625317,80.38756320020184,80.38756320020184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
84,0,84,0,,,,,,,,,,,,,,,,,80.7956223001238,80.7956223001238,80.7956223001238,80.7956223001238,80.7956223001238,q,0.02000169991515577,80.82465930003673,80.82465930003673,81.22586180013604,81.22586180013604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
85,0,85,0,,,,,,,,,,,,,,,,,81.22586180013604,81.22586180013604,81.22586180013604,81.22586180013604,81.22586180013604,w,0.4281168000306934,81.66482629999518,81.66482629999518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
86,0,86,0,,,,,,,,,,,,,,,,,82.07296000001952,82.07296000001952,82.07296000001952,82.07296000001952,82.07296000001952,p,0.04463050002232194,82.12992560002021,82.12992560002021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
87,0,87,0,,,,,,,,,,,,,,,,,82.53824820020236,82.53824820020236,82.53824820020236,82.53824820020236,82.53824820020236,q,0.025537499925121665,82.57414610008709,82.57414610008709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
88,0,88,0,,,,,,,,,,,,,,,,,82.98280500015244,82.98280500015244,82.98280500015244,82.98280500015244,82.98280500015244,w,0.3934881000313908,83.38756619999185,83.38756619999185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
89,0,89,0,,,,,,,,,,,,,,,,,83.79525070008822,83.79525070008822,83.79525070008822,83.79525070008822,83.79525070008822,p,0.0829100999981165,83.88764710002579,83.88764710002579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
90,0,90,0,,,,,,,,,,,,,,,,,84.29508560011163,84.29508560011163,84.29508560011163,84.29508560011163,84.29508560011163,q,0.05040089995600283,84.35816980013624,84.35816980013624,84.76294860010967,84.76294860010967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
91,0,91,0,,,,,,,,,,,,,,,,,84.76294860010967,84.76294860010967,84.76294860010967,84.76294860010967,84.76294860010967,w,0.48147780005820096,85.25486220000312,85.25486220000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
92,0,92,0,,,,,,,,,,,,,,,,,85.66285750013776,85.66285750013776,85.66285750013776,85.66285750013776,85.66285750013776,p,0.08139479998499155,85.75883500021882,85.75883500021882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
93,0,93,0,,,,,,,,,,,,,,,,,86.16346960002556,86.16346960002556,86.16346960002556,86.16346960002556,86.16346960002556,q,0.04081449983641505,86.21335930004716,86.21335930004716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
94,0,94,0,,,,,,,,,,,,,,,,,86.62180640012957,86.62180640012957,86.62180640012957,86.62180640012957,86.62180640012957,w,0.41001900006085634,87.04052030015737,87.04052030015737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
95,0,95,0,,,,,,,,,,,,,,,,,87.44853080017492,87.44853080017492,87.44853080017492,87.44853080017492,87.44853080017492,p,0.3879088999237865,87.84570390009321,87.84570390009321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
96,0,96,0,,,,,,,,,,,,,,,,,88.25362249999307,88.25362249999307,88.25362249999307,88.25362249999307,88.25362249999307,q,0.16465070005506277,88.43070090003312,88.43070090003312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
97,0,97,0,,,,,,,,,,,,,,,,,88.83722230000421,88.83722230000421,88.83722230000421,88.83722230000421,88.83722230000421,p,0.01819580001756549,88.86615900020115,88.86615900020115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
98,0,98,0,,,,,,,,,,,,,,,,,89.27469220012426,89.27469220012426,89.27469220012426,89.27469220012426,89.27469220012426,p,0.3897957999724895,89.67982990015298,89.67982990015298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
99,0,99,0,,,,,,,,,,,,,,,,,90.08715450018644,90.08715450018644,90.08715450018644,90.08715450018644,90.08715450018644,q,0.11565960012376308,90.21235600020736,90.21235600020736,90.61446220008656,90.61446220008656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
100,0,100,0,,,,,,,,,,,,,,,,,90.61446220008656,90.61446220008656,90.61446220008656,90.61446220008656,90.61446220008656,o,0.020287200110033154,90.64536070008762,90.64536070008762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
101,0,101,0,,,,,,,,,,,,,,,,,91.05292779998854,91.05292779998854,91.05292779998854,91.05292779998854,91.05292779998854,w,0.027777499984949827,91.09229040006176,91.09229040006176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
102,0,102,0,,,,,,,,,,,,,,,,,91.49614380020648,91.49614380020648,91.49614380020648,91.49614380020648,91.49614380020648,p,0.3735561999492347,91.88034620019607,91.88034620019607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
103,0,103,0,,,,,,,,,,,,,,,,,92.28819250012748,92.28819250012748,92.28819250012748,92.28819250012748,92.28819250012748,q,0.06951020006090403,92.36569400015287,92.36569400015287,92.76802360010333,92.76802360010333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
104,0,104,0,,,,,,,,,,,,,,,,,92.76802360010333,92.76802360010333,92.76802360010333,92.76802360010333,92.76802360010333,o,0.018116199877113104,92.79635560000315,92.79635560000315,93.19969990011305,93.19969990011305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
105,0,105,0,,,,,,,,,,,,,,,,,93.19969990011305,93.19969990011305,93.19969990011305,93.19969990011305,93.19969990011305,w,0.04973249998874962,93.2631607002113,93.2631607002113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
106,0,106,0,,,,,,,,,,,,,,,,,93.66326550021768,93.66326550021768,93.66326550021768,93.66326550021768,93.66326550021768,q,0.407455800101161,94.07978850021027,94.07978850021027,94.48297110013664,94.48297110013664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
107,0,107,0,,,,,,,,,,,,,,,,,94.48297110013664,94.48297110013664,94.48297110013664,94.48297110013664,94.48297110013664,o,0.0008757999166846275,94.49220080021769,94.49220080021769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
108,0,108,0,,,,,,,,,,,,,,,,,94.89951730007306,94.89951730007306,94.89951730007306,94.89951730007306,94.89951730007306,p,0.4294067998416722,95.33843030012213,95.33843030012213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
109,0,109,0,,,,,,,,,,,,,,,,,95.74637050018646,95.74637050018646,95.74637050018646,95.74637050018646,95.74637050018646,w,0.0780619999859482,95.83753280015662,95.83753280015662,96.2400898002088,96.2400898002088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
110,0,110,0,,,,,,,,,,,,,,,,,96.2400898002088,96.2400898002088,96.2400898002088,96.2400898002088,96.2400898002088,p,0.0016525001265108585,96.25422600004822,96.25422600004822,96.65607430017553,96.65607430017553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
111,0,111,0,,,,,,,,,,,,,,,,,96.65607430017553,96.65607430017553,96.65607430017553,96.65607430017553,96.65607430017553,q,0.03970710001885891,96.7033514000941,96.7033514000941,97.10797930019908,97.10797930019908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
112,0,112,0,,,,,,,,,,,,,,,,,97.10797930019908,97.10797930019908,97.10797930019908,97.10797930019908,97.10797930019908,o,0.016664399998262525,97.13626250019297,97.13626250019297,97.53803350008093,97.53803350008093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
113,0,113,0,,,,,,,,,,,,,,,,,97.53803350008093,97.53803350008093,97.53803350008093,97.53803350008093,97.53803350008093,p,0.3952458000276238,97.94317800016142,97.94317800016142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
114,0,114,0,,,,,,,,,,,,,,,,,98.35115500004031,98.35115500004031,98.35115500004031,98.35115500004031,98.35115500004031,q,0.10178179992362857,98.46364470012486,98.46364470012486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
115,0,115,0,,,,,,,,,,,,,,,,,98.87280040001497,98.87280040001497,98.87280040001497,98.87280040001497,98.87280040001497,q,0.37481920002028346,99.26056409999728,99.26056409999728,99.66358940000646,99.66358940000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
116,0,116,0,,,,,,,,,,,,,,,,,99.66358940000646,99.66358940000646,99.66358940000646,99.66358940000646,99.66358940000646,p,0.2004976999014616,99.872944700066,99.872944700066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
117,0,117,0,,,,,,,,,,,,,,,,,100.28118410008028,100.28118410008028,100.28118410008028,100.28118410008028,100.28118410008028,q,0.13080989988520741,100.4214497001376,100.4214497001376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
118,0,118,0,,,,,,,,,,,,,,,,,100.83010580018163,100.83010580018163,100.83010580018163,100.83010580018163,100.83010580018163,p,0.11239350005052984,100.95496840006672,100.95496840006672,101.35738659999333,101.35738659999333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
119,0,119,0,,,,,,,,,,,,,,,,,101.35738659999333,101.35738659999333,101.35738659999333,101.35738659999333,101.35738659999333,w,0.05318340007215738,101.42127849999815,101.42127849999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
120,0,120,0,,,,,,,,,,,,,,,,,101.83014250011183,101.83014250011183,101.83014250011183,101.83014250011183,101.83014250011183,o,0.07404659991152585,101.91429159999825,101.91429159999825,102.31606930005364,102.31606930005364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
121,0,121,0,,,,,,,,,,,,,,,,,102.31606930005364,102.31606930005364,102.31606930005364,102.31606930005364,102.31606930005364,q,0.03760200017131865,102.36574390018359,102.36574390018359,102.76797330006957,102.76797330006957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
122,0,122,0,,,,,,,,,,,,,,,,,102.76797330006957,102.76797330006957,102.76797330006957,102.76797330006957,102.76797330006957,p,0.05572810000739992,102.83374750008807,102.83374750008807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
123,0,123,0,,,,,,,,,,,,,,,,,103.23986970004626,103.23986970004626,103.23986970004626,103.23986970004626,103.23986970004626,w,0.03145279991440475,103.28274860000238,103.28274860000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
124,0,124,0,,,,,,,,,,,,,,,,,103.69153720000759,103.69153720000759,103.69153720000759,103.69153720000759,103.69153720000759,o,0.05524919996969402,103.75495010009035,103.75495010009035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
125,0,125,0,,,,,,,,,,,,,,,,,104.16476710001007,104.16476710001007,104.16476710001007,104.16476710001007,104.16476710001007,q,0.06394229992292821,104.24092190014198,104.24092190014198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
126,0,126,0,,,,,,,,,,,,,,,,,104.64952300000004,104.64952300000004,104.64952300000004,104.64952300000004,104.64952300000004,p,0.08134259982034564,104.74164780019782,104.74164780019782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
127,0,127,0,,,,,,,,,,,,,,,,,105.15006590005942,105.15006590005942,105.15006590005942,105.15006590005942,105.15006590005942,p,0.49331510020419955,105.65695440000854,105.65695440000854,106.05867370008491,106.05867370008491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
128,0,128,0,,,,,,,,,,,,,,,,,106.05867370008491,106.05867370008491,106.05867370008491,106.05867370008491,106.05867370008491,q,0.15173589996993542,106.22055239998735,106.22055239998735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
129,0,129,0,,,,,,,,,,,,,,,,,106.62856480013579,106.62856480013579,106.62856480013579,106.62856480013579,106.62856480013579,p,0.046275800094008446,106.68502219999209,106.68502219999209,107.08627640013583,107.08627640013583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
130,0,130,0,,,,,,,,,,,,,,,,,107.08627640013583,107.08627640013583,107.08627640013583,107.08627640013583,107.08627640013583,w,0.03530600015074015,107.13063750020228,107.13063750020228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
131,0,131,0,,,,,,,,,,,,,,,,,107.53836310002953,107.53836310002953,107.53836310002953,107.53836310002953,107.53836310002953,o,0.049366499995812774,107.60139170009643,107.60139170009643,108.00318500003777,108.00318500003777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
132,0,132,0,,,,,,,,,,,,,,,,,108.00318500003777,108.00318500003777,108.00318500003777,108.00318500003777,108.00318500003777,q,0.08295230008661747,108.09449300006963,108.09449300006963,108.49657020019367,108.49657020019367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
133,0,133,0,,,,,,,,,,,,,,,,,108.49657020019367,108.49657020019367,108.49657020019367,108.49657020019367,108.49657020019367,p,0.047987200086936355,108.5549240000546,108.5549240000546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
134,0,134,0,,,,,,,,,,,,,,,,,108.9625533001963,108.9625533001963,108.9625533001963,108.9625533001963,108.9625533001963,w,0.3129143000114709,109.28848900017329,109.28848900017329,109.69135280000046,109.69135280000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
135,0,135,0,,,,,,,,,,,,,,,,,109.69135280000046,109.69135280000046,109.69135280000046,109.69135280000046,109.69135280000046,p,0.1527483998797834,109.85186689998955,109.85186689998955,110.25314500019886,110.25314500019886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
136,0,136,0,,,,,,,,,,,,,,,,,110.25314500019886,110.25314500019886,110.25314500019886,110.25314500019886,110.25314500019886,q,0.12332459981553257,110.3871739001479,110.3871739001479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
137,0,137,0,,,,,,,,,,,,,,,,,110.7953853001818,110.7953853001818,110.7953853001818,110.7953853001818,110.7953853001818,p,0.1372319001238793,110.94520499999635,110.94520499999635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
138,0,138,0,,,,,,,,,,,,,,,,,111.35126960021444,111.35126960021444,111.35126960021444,111.35126960021444,111.35126960021444,w,0.056528399931266904,111.42111690016463,111.42111690016463,111.82359300018288,111.82359300018288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
139,0,139,0,,,,,,,,,,,,,,,,,111.82359300018288,111.82359300018288,111.82359300018288,111.82359300018288,111.82359300018288,p,0.0821305001154542,111.91511860000901,111.91511860000901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
140,0,140,0,,,,,,,,,,,,,,,,,112.32279160013422,112.32279160013422,112.32279160013422,112.32279160013422,112.32279160013422,q,0.0277774001006037,112.35891590011306,112.35891590011306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
